SR_PCODE,TS_PCODE,region,township,hospital_name,level,bed,lat,long,coordinates
MMR015,MMR015013,ရှမ်းပြည်နယ်,နောင်ချို,​နောင်ချိုမြို့နယ်ဆေးရုံ,မြို့နယ်,25,22.32587,96.8027,"96.8027,22.32587,0"
MMR015,MMR015013,ရှမ်းပြည်နယ်,နောင်ချို,တောင်ရှည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,22.06417,96.87558,"96.87558,22.06417,0"
MMR015,MMR015013,ရှမ်းပြည်နယ်,နောင်ချို,သုံးဆယ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,22.29099,96.63109,"96.63109,22.29099,0"
MMR015,MMR015013,ရှမ်းပြည်နယ်,နောင်ချို,ဘန့်ဘွေးတိုက်နယ်ဆေးရုံ(​တောင်ခမ်း),တိုက်နယ်,16,22.07722,96.86916,"96.86916,22.07722,0"
MMR014,MMR014006,ရှမ်းပြည်နယ်,ပင်းတယ,ပင်းတယမြို့နယ်ဆေးရုံ,မြို့နယ်,50,20.94107,96.66699,"96.66699,20.94107,0"
MMR014,MMR014006,ရှမ်းပြည်နယ်,ပင်းတယ,ပွေးလှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.84151,96.68567,"96.68567,20.84151,0"
MMR014,MMR014006,ရှမ်းပြည်နယ်,ပင်းတယ,မိုင်းအင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.07211,96.71255,"96.71255,21.07211,0"
MMR014,MMR014009,ရှမ်းပြည်နယ်,ပင်လောင်း,ပင်လောင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,20.1231,96.78576,"96.78576,20.1231,0"
MMR014,MMR014009,ရှမ်းပြည်နယ်,ပင်လောင်း,ပင်လောင်းတိုက်နယ်ဆေးရုံ(ဆောင်းပြောင်း),တိုက်နယ်,16,NA,NA,NA
MMR014,MMR014009,ရှမ်းပြည်နယ်,ပင်လောင်း,တီကျစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.41323,96.70769,"96.70769,20.41323,0"
MMR014,MMR014009,ရှမ်းပြည်နယ်,ပင်လောင်း,နောင်တရားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.29244,96.76755,"96.76755,20.29244,0"
MMR014,MMR014009,ရှမ်းပြည်နယ်,ပင်လောင်း,ပေါင်းလောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.01719,96.56331,"96.56331,20.01719,0"
MMR014,MMR014010,ရှမ်းပြည်နယ်,ဖယ်ခုံ,ဖယ်ခုံမြို့နယ်ဆေးရုံ,မြို့နယ်,25,19.86266,97.01044,"97.01044,19.86266,0"
MMR014,MMR014010,ရှမ်းပြည်နယ်,ဖယ်ခုံ,မိုးဗြဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.74674,97.09655,"97.09655,19.74674,0"
MMR014,MMR014010,ရှမ်းပြည်နယ်,ဖယ်ခုံ,ဆီဘူးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.4958,96.82757,"96.82757,19.4958,0"
MMR014,MMR014010,ရှမ်းပြည်နယ်,ဖယ်ခုံ,ခရက်ဒုံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.65303,96.91502,"96.91502,19.65303,0"
MMR014,MMR014010,ရှမ်းပြည်နယ်,ဖယ်ခုံ,လာအိတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.72667,96.83389,"96.83389,19.72667,0"
MMR015,MMR015024,ရှမ်းပြည်နယ်,မက်မန်း,မက်မန်းပြည်သူ့ဆေးရုံ,မြို့နယ်,25,NA,NA,NA
MMR015,MMR015024,ရှမ်းပြည်နယ်,မက်မန်း,ဆွတ်ဝိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,NA,NA,NA
MMR015,MMR015019,ရှမ်းပြည်နယ်,မန်တုံ,မန်တုံမြို့နယ်ဆေးရုံ,မြို့နယ်,25,20.29496,98.89697,"98.89697,20.29496,0"
MMR015,MMR015019,ရှမ်းပြည်နယ်,မန်တုံ,နန်းဟိုင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.34593,97.47103,"97.47103,23.34593,0"
MMR015,MMR015018,ရှမ်းပြည်နယ်,မဘိမ်း,မဘိမ်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,23.47223,96.59832,"96.59832,23.47223,0"
MMR015,MMR015018,ရှမ်းပြည်နယ်,မဘိမ်း,ငါးအိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,24.00838,96.53872,"96.53872,24.00838,0"
MMR014,MMR014019,ရှမ်းပြည်နယ်,မိုးနဲ,မိုးနဲမြို့နယ်ဆေးရုံ,မြို့နယ်,25,20.51138,97.88177,"97.88177,20.51138,0"
MMR014,MMR014019,ရှမ်းပြည်နယ်,မိုးနဲ,ကျိုင်းတောင်း(တုန်ဟုန်း)ဆေးရုံ,တိုက်နယ်,25,20.75903,98.3029,"98.3029,20.75903,0"
MMR015,MMR015017,ရှမ်းပြည်နယ်,မိုးမိတ်,ကျိုင်းတောင်း(တုန်ဟုန်း)ဆေးရုံ,မြို့နယ်,50,20.75903,98.3029,"98.3029,20.75903,0"
MMR015,MMR015017,ရှမ်းပြည်နယ်,မိုးမိတ်,မန်ကျည်းပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.10862,96.55535,"96.55535,23.10862,0"
MMR014,MMR014016,ရှမ်းပြည်နယ်,မိုင်းကိုင်,မိုင်းကိုင်မြို့နယ်ဆေးရုံ,မြို့နယ်,25,21.6104,97.52845,"97.52845,21.6104,0"
MMR016,MMR016002,ရှမ်းပြည်နယ်,မိုင်းခတ်,ကျိုင်းတောင်း(တုန်ဟုန်း)ဆေးရုံ,မြို့နယ်,25,20.75903,98.3029,"98.3029,20.75903,0"
MMR016,MMR016002,ရှမ်းပြည်နယ်,မိုင်းခတ်,မိုင်းညှင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.66801,99.25104,"99.25104,21.66801,0"
MMR016,MMR016006,ရှမ်းပြည်နယ်,မိုင်းဆတ်,ကျိုင်းတောင်း(တုန်ဟုန်း)ဆေးရုံ,မြို့နယ်,50,20.75903,98.3029,"98.3029,20.75903,0"
MMR016,MMR016006,ရှမ်းပြည်နယ်,မိုင်းဆတ်,ယောင်ခတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.41666,99.56462,"99.56462,20.41666,0"
MMR016,MMR016006,ရှမ်းပြည်နယ်,မိုင်းဆတ်,မိုင်းခုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.73883,99.46437,"99.46437,20.73883,0"
MMR016,MMR016008,ရှမ်းပြည်နယ်,မိုင်းတုံ,ကျိုင်းတောင်း(တုန်ဟုန်း)ဆေးရုံ,မြို့နယ်,25,20.75903,98.3029,"98.3029,20.75903,0"
MMR016,MMR016008,ရှမ်းပြည်နယ်,မိုင်းတုံ,ပုံပါကျင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.89134,98.93675,"98.93675,19.89134,0"
MMR016,MMR016008,ရှမ်းပြည်နယ်,မိုင်းတုံ,မုံးထတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.85746,98.54829,"98.54829,19.85746,0"
MMR014,MMR014021,ရှမ်းပြည်နယ်,မိုင်းပန်,ကျိုင်းတောင်း(တုန်ဟုန်း)ဆေးရုံ,မြို့နယ်,25,20.75903,98.3029,"98.3029,20.75903,0"
MMR016,MMR016007,ရှမ်းပြည်နယ်,မိုင်းပျဉ်း,မိုင်းပြင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,21.34981,99.02965,"99.02965,21.34981,0"
MMR016,MMR016007,ရှမ်းပြည်နယ်,မိုင်းပျဉ်း,တုံတာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.32631,99.2826,"99.2826,21.32631,0"
MMR016,MMR016010,ရှမ်းပြည်နယ်,မိုင်းဖြတ်,မိုင်းဖြတ်ပြည်သူ့ဆေးရုံ,မြို့နယ်,25,20.87802,99.92144,"99.92144,20.87802,0"
MMR016,MMR016003,ရှမ်းပြည်နယ်,မိုင်းယန်း,မိုင်းယန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,21.84544,99.68189,"99.68189,21.84544,0"
MMR016,MMR016003,ရှမ်းပြည်နယ်,မိုင်းယန်း,မိုင်းပေါက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,NA,21.98617,99.31692,"99.31692,21.98617,0"
MMR016,MMR016003,ရှမ်းပြည်နယ်,မိုင်းယန်း,မိုင်းဖျန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,NA,21.98423,99.59897,"99.59897,21.98423,0"
MMR016,MMR016011,ရှမ်းပြည်နယ်,မိုင်းယောင်း,မိုင်းယောင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,21.18265,100.36132,"100.36132,21.18265,0"
MMR016,MMR016011,ရှမ်းပြည်နယ်,မိုင်းယောင်း,မိုင်းယုဆေးရုံ,တိုက်နယ်,25,21.32899,100.54997,"100.54997,21.32899,0"
MMR015,MMR015003,ရှမ်းပြည်နယ်,မိုင်းရယ်,မိုင်းရယ်မြို့နယ်ဆေးရုံ,မြို့နယ်,25,22.42435,98.03204,"98.03204,22.42435,0"
MMR014,MMR014017,ရှမ်းပြည်နယ်,မိုင်းရှူး,မိုင်းရှူးမြို့နယ်ဆေးရုံ,မြို့နယ်,25,21.90616,98.3679,"98.3679,21.90616,0"
MMR014,MMR014017,ရှမ်းပြည်နယ်,မိုင်းရှူး,လွိုင်ဆောင်ထောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.89665,98.37315,"98.37315,21.89665,0"
MMR014,MMR014017,ရှမ်းပြည်နယ်,မိုင်းရှူး,မိုင်းစံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.66041,98.36845,"98.36845,21.66041,0"
MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မူဆယ်ပြည်သူ့ဆေးရုံ,NA,100,23.98624,97.90371,"97.90371,23.98624,0"
MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မုန်းကိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,24.09797,98.32157,"98.32157,24.09797,0"
MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,ပန်ဆိုင်း(ကြူကုတ်)တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,24.07548,98.06229,"98.06229,24.07548,0"
MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မန်ဟီးရိုးမြို့တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.9503,97.8,"97.8,23.9503,0"
MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မုံးပေါ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.97588,98.13143,"98.13143,23.97588,0"
MMR014,MMR014020,ရှမ်းပြည်နယ်,မောက်မယ်,​မောက်မယ်မြို့နယ်ဆေးရုံ,မြို့နယ်,25,20.224,97.73246,"97.73246,20.224,0"
MMR014,MMR014020,ရှမ်းပြည်နယ်,မောက်မယ်,ဟိုနမ့်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.31336,97.55309,"97.55309,20.31336,0"
MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ရပ်စောက်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,21.24655,96.86874,"96.86874,21.24655,0"
MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,အင်တောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.62995,96.92549,"96.92549,21.62995,0"
MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ပင်ဖြစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.08481,96.92413,"96.92413,21.08481,0"
MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ကျိုင်းခမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.45689,97.06084,"97.06084,21.45689,0"
MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ကျောက်ဂူတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.80182,96.93485,"96.93485,21.80182,0"
MMR014,MMR014007,ရှမ်းပြည်နယ်,ရွာငံ,ရွာငံမြို့နယ်ဆေးရုံ,မြို့နယ်,25,21.15625,96.44439,"96.44439,21.15625,0"
MMR014,MMR014007,ရှမ်းပြည်နယ်,ရွာငံ,မြိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.04718,96.51788,"96.51788,21.04718,0"
MMR014,MMR014007,ရှမ်းပြည်နယ်,ရွာငံ,မြို့ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.45051,96.36942,"96.36942,21.45051,0"
MMR014,MMR014018,ရှမ်းပြည်နယ်,လင်းခေး,လင်းခေးပြည်သူ့ဆေးရုံ,မြို့နယ်,50,20.34429,98.00784,"98.00784,20.34429,0"
MMR014,MMR014018,ရှမ်းပြည်နယ်,လင်းခေး,ဝမ်ဟတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.22962,97.88017,"97.88017,20.22962,0"
MMR014,MMR014018,ရှမ်းပြည်နယ်,လင်းခေး,ဟိုမိန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.75895,97.98339,"97.98339,19.75895,0"
MMR014,MMR014011,ရှမ်းပြည်နယ်,လွိုင်လင်,လွိုင်လင်ပြည်သူ့ဆေးရုံ,NA,200,20.92781,97.56571,"97.56571,20.92781,0"
MMR014,MMR014011,ရှမ်းပြည်နယ်,လွိုင်လင်,မိုင်းပွန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.81464,97.45871,"97.45871,20.81464,0"
MMR014,MMR014011,ရှမ်းပြည်နယ်,လွိုင်လင်,ပင်လုံဆေးရုံ,တိုက်နယ်,25,20.99313,97.53156,"97.53156,20.99313,0"
MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,ပြည်နယ်အထွေထွေရောဂါကုဆေးရုံ,NA,500,22.93634,97.7469,"97.7469,22.93634,0"
MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,နမ့်ပေါင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,22.75735,97.85554,"97.85554,22.75735,0"
MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,မိုင်းယော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.02388,98.10425,"98.10425,23.02388,0"
MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,နောင်မွန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,22.7745,97.64716,"97.64716,22.7745,0"
MMR015,MMR015022,ရှမ်းပြည်နယ်,လောက်ကိုင်,လောက်ကိုင်ခရိုင်ဆေးရုံ,ခရိုင်,50,23.68602,98.75934,"98.75934,23.68602,0"
MMR015,MMR015022,ရှမ်းပြည်နယ်,လောက်ကိုင်,တာရွှေထန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.71031,98.66979,"98.66979,23.71031,0"
MMR015,MMR015022,ရှမ်းပြည်နယ်,လောက်ကိုင်,ချင်းရွှေဟော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.47557,98.82419,"98.82419,23.47557,0"
MMR014,MMR014012,ရှမ်းပြည်နယ်,လဲချား,လဲချားမြို့နယ်ဆေးရုံ,မြို့နယ်,25,21.27111,97.66537,"97.66537,21.27111,0"
MMR015,MMR015002,ရှမ်းပြည်နယ်,သိန္နီ,သိန္နီမြို့နယ်ဆေးရုံ,မြို့နယ်,25,23.30245,97.96646,"97.96646,23.30245,0"
MMR015,MMR015002,ရှမ်းပြည်နယ်,သိန္နီ,စံလောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.20796,97.90196,"97.90196,23.20796,0"
MMR015,MMR015002,ရှမ်းပြည်နယ်,သိန္နီ,နမ့်စလပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.35712,98.2213,"98.2213,23.35712,0"
MMR015,MMR015014,ရှမ်းပြည်နယ်,သီပေါ,သီပေါမြို့နယ်ဆေးရုံ,မြို့နယ်,100,22.6138,97.29286,"97.29286,22.6138,0"
MMR015,MMR015014,ရှမ်းပြည်နယ်,သီပေါ,နမ့်လန်ဆေးရုံ,တိုက်နယ်,25,22.2427,97.40097,"97.40097,22.2427,0"
MMR015,MMR015014,ရှမ်းပြည်နယ်,သီပေါ,ဆင်ကျော့တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,22.405,97.74668,"97.74668,22.405,0"
MMR015,MMR015021,ရှမ်းပြည်နယ်,ဟိုပန်,ဟိုပန်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,23.42462,98.75285,"98.75285,23.42462,0"
MMR015,MMR015021,ရှမ်းပြည်နယ်,ဟိုပန်,ပန်လုံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,23.25641,98.78571,"98.78571,23.25641,0"
MMR014,MMR014003,ရှမ်းပြည်နယ်,ဟိုပုံး,ဟိုပုံးမြို့နယ်ဆေးရုံ,မြို့နယ်,50,20.79169,97.17697,"97.17697,20.79169,0"
MMR014,MMR014003,ရှမ်းပြည်နယ်,ဟိုပုံး,ကျောက်တန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.91708,97.30014,"97.30014,20.91708,0"
MMR014,MMR014003,ရှမ်းပြည်နယ်,ဟိုပုံး,မိုင်းပျဉ်း-ဖာလဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.12237,97.14434,"97.14434,21.12237,0"
MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,ပုသိမ်ပြည်သူ့ဆေးရုံကြီး,NA,500,16.7836,94.73485,"94.73485,16.7836,0"
MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,​ချောင်းသာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.95578,94.44176,"94.44176,16.95578,0"
MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,သလပ်ခွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.82132,94.61235,"94.61235,16.82132,0"
MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,​ရွှေသောင်ယံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.0826,94.46684,"94.46684,17.0826,0"
MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,​ငွေဆောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,25,16.86584,94.39101,"94.39101,16.86584,0"
MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,မကျီးဇင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,NA,16.75633,94.40044,"94.40044,16.75633,0"
MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ကန်ကြီးထောင့်မြို့နယ်ဆေးရုံ,မြို့နယ်,25,16.91974,94.90406,"94.90406,16.91974,0"
MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ကန်ရွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.59179,94.77441,"94.77441,16.59179,0"
MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ကျိုက်လတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.76253,94.86101,"94.86101,16.76253,0"
MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,သာပေါင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,17.03934,94.80276,"94.80276,17.03934,0"
MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,စက်ဒေါင့်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.22315,94.94916,"94.94916,17.22315,0"
MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,မကျီးကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.07589,94.89668,"94.89668,17.07589,0"
MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,ဥသျှစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.02114,94.91323,"94.91323,17.02114,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ငပုတောမြို့နယ်ဆေးရုံ,မြို့နယ်,50,16.54458,94.6913,"94.6913,16.54458,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ငရုတ်ကောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.51961,94.29708,"94.29708,16.51961,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ဟိုင်းကြီးကျွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.013,94.34663,"94.34663,16.013,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ပြင်ခရိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.97594,94.39787,"94.39787,15.97594,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,​ကျောက်ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.44346,94.26554,"94.26554,16.44346,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ကျုံကူးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.15731,94.47874,"94.47874,16.15731,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,မကြီးပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.15503,94.62515,"94.62515,16.15503,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,​ကျောက်ကလပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.88922,94.43084,"94.43084,15.88922,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ဂျမ်းကပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.31005,94.50833,"94.50833,16.31005,0"
MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ကွင်းဘက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.34296,94.23481,"94.23481,16.34296,0"
MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,ကျုံပျော်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,17.30583,95.18824,"95.18824,17.30583,0"
MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,​ရေစခန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.28193,95.32849,"95.32849,17.28193,0"
MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,အင်းရဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.24186,95.23425,"95.23425,17.24186,0"
MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,အထောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.34301,95.33346,"95.33346,17.34301,0"
MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,ဒိုက်ပျက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.4715,95.21896,"95.21896,17.4715,0"
MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,‌ရေကြည်မြို့နယ်ဆေးရုံ,မြို့နယ်,25,17.3491,95.12162,"95.12162,17.3491,0"
MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,အသုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.19053,95.07249,"95.07249,17.19053,0"
MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ငါးသိုင်းချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.38832,95.07427,"95.07427,17.38832,0"
MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ကုန်းမြင့်(သီတာကုန်းမြင့်)တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.46568,94.98894,"94.98894,17.46568,0"
MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ကန်နီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.33406,94.93079,"94.93079,17.33406,0"
MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ဇရပ်လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.4248,95.17458,"95.17458,17.4248,0"
MMR017,MMR017007,ဧရာဝတီတိုင်းဒေသကြီး,ကျောင်းကုန်း,​ကျောင်းကုန်းမြို့နယ်ပြည်သူ့ဆေးရုံ,မြို့နယ်,50,17.10139,95.18661,"95.18661,17.10139,0"
MMR017,MMR017007,ဧရာဝတီတိုင်းဒေသကြီး,ကျောင်းကုန်း,​ဒေါင့်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.97201,95.07812,"95.07812,16.97201,0"
MMR017,MMR017007,ဧရာဝတီတိုင်းဒေသကြီး,ကျောင်းကုန်း,ဝက်ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.1593,95.25762,"95.25762,17.1593,0"
MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ဟင်္သာတပြည်သူ့ဆေးရုံကြီး,NA,200,17.6357,95.45552,"95.45552,17.6357,0"
MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ဓမ္ဘီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.71072,95.2674,"95.2674,17.71072,0"
MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ဒူးယားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.55392,95.4824,"95.4824,17.55392,0"
MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ရှားခဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.41597,95.36174,"95.36174,17.41597,0"
MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,တလုတ္ထော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.6422,95.30362,"95.30362,17.6422,0"
MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,နိဗ္ဗာန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.54198,95.35813,"95.35813,17.54198,0"
MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ကြွက်ကျွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.74673,95.38903,"95.38903,17.74673,0"
MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ဒါးကတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.66833,95.35835,"95.35835,17.66833,0"
